Prompt,Dominant_Topic,Keywords
"Zion Williamson from NBA team New Orleans Pelicans during a slam dunk, full body 32K, BEAUTIFUL LIGHTING, TYPER DETAILED, BEAUTIFULLY COLOR CODED, INTRICATE DETAILS, BEAUTIuFULLY COLOR GRADED, DOF, SUPER RESOLUTION, MEGAPIXEL, PRO PHOTO, V-RAY, UNREAL ENGINE 5, CINEMATIC, CINEMATIC LIGHTING, EDITORIAL PHOTOGRAPHY, PHOTOSHOOT, TILT BLUR, WHITE BALANCE, SUPER RESOLUTION, VR, HALFREAR LIGHTING, BACKLIGHT, NATURAL LIGHT, INCANDESCENT, OPTICAL FIBER, MOODY LIGHTING, STUDIO LIGHTING, SOFT LIGHTING, VOLUMETRIC, CONTRE-JOUR, DARK LIGHTING, ACCENT LIGHTING, GLOBAL ILLUMINATION, RAY GLOBAL ILLUMINATION, RED RIM LIGHT, SCATTERING, GLOWING, SHADOWS, ROUGH, SHIMMERING, RAY TRACING REFLECTIONS, LUMEN REFLECTIONS, SCREEN-SPACE REFLECTIONS, DIFFRACTION GRADING, CHROMATIC ABERRATION, GB DISPLACEMENT, SCAN LINES, RAY TRACED, RAY TRACING AMBIENT OCCLUSION, ANTI-ALIASING, SHADERS, OPENGL-SHADERS, GLSL-SHADERS, POST PROCESSING, POST PRODUCTION, CEL SHADING, TONE MAPPING, INSANELY DETAILED AND INTRICATE, HYPER-MAXIMALIST, ELEGANT, SUPER DETAILED, DYNAMIC POSE, CENTERED -",2,"detail, color, cinemat, photographi, beauti, 8k, realist, art, ray, studio"
"newborn digital backdrop photography, fall leaves and twigs, dark color tones, birdseye view with a large round bowl filled with dark brown curly wool under the baby -",4,"realist, hair, detail, woman, eye, color, photo, face, look, girl"
"Man falling from the sky in to earths core, -",0,"externalurl, room, design, realist, art, wall, like, 3d, paint, window"
hot women at the beach,3,"realist, man, space, hand, cartoon, street, sky, citi, one, beach"
"trump,in rural China,sell grilled squid",1,"logo, color, design, imag, use, creat, illustr, vector, simpl, make"
"Paparazzi press photograph of Taylor Swift wearing a T - shirt and jeans walking through the street in the 1960s, carrying a gucci bag, detailed facial features, cinematic lighting, Leica 50mm lens, F/2.0, accent lighting, global illumination, add 35 film grain, shot on Fuji400 120mm film, -",4,"realist, hair, detail, woman, eye, color, photo, face, look, girl"
A boy and a girl is practicing karate together. The entire scene is rendered in the distinctive style of Studio Ghibli. -,2,"detail, color, cinemat, photographi, beauti, 8k, realist, art, ray, studio"
"This is a conceptual product that can be described as an electronic painting. The image depicts a person riding a surfboard and performing a hang ten maneuver, with the colorful bottom layer visible underneath a pure white layer of wave lines on top, creating a picture within a picture effect. The frame of the electronic painting is made from reclaimed skateboard wood, making each piece a unique work of art. -",1,"logo, color, design, imag, use, creat, illustr, vector, simpl, make"
ox rave party in style of Maud Lewis,0,"externalurl, room, design, realist, art, wall, like, 3d, paint, window"
"Introduce Flufftail, the lovable rabbit protagonist",4,"realist, hair, detail, woman, eye, color, photo, face, look, girl"
"Portrait of a human with yellow Happy face contact lens. Medium shoot, Depth of Field, hyper-detailed, insane details, intricate details, Cinematic, street Photography, Photoshoot, Hyper realistic, photorealistic, ultra photoreal, ultra-detailed, HDR, Unreal Engine 5. -",2,"detail, color, cinemat, photographi, beauti, 8k, realist, art, ray, studio"
portait of dead pool made with kfc chicken in a north korean museum,3,"realist, man, space, hand, cartoon, street, sky, citi, one, beach"
"corgi dog with a black back,Rolling on the lawn,setting sun",4,"realist, hair, detail, woman, eye, color, photo, face, look, girl"
"Hair salon poster , modern technology building, sky and ground on the left, realistic style, exterior scene, modern style textured ground, HDR, super surrealism, super high quality, super high detail -",4,"realist, hair, detail, woman, eye, color, photo, face, look, girl"
"walking dead on the street, good weather, sunshine",3,"realist, man, space, hand, cartoon, street, sky, citi, one, beach"
"A heartwarming scene, a baby and a cat facing each other in conversation, watercolor pencils, picture books, a soothing and gentle atmosphere. -",4,"realist, hair, detail, woman, eye, color, photo, face, look, girl"
"Underwater vehicle and sensor network, profile diagram",2,"detail, color, cinemat, photographi, beauti, 8k, realist, art, ray, studio"
"two Chinese brothers, ages 8 and 10, wearing 1950s school uniforms carving wood crosses outside of a tiny chapel in the style of Hayao Miyazaki’s PRINCESS MONONOKE",4,"realist, hair, detail, woman, eye, color, photo, face, look, girl"
"patter floral, rainbow, victorian, 4k, tileable, tiling, detailed, 3D",2,"detail, color, cinemat, photographi, beauti, 8k, realist, art, ray, studio"
"a group of hackers working on computers in a dark warehouse with wires and cables on the ground, pixar, 8k, illustration, photorealistic, realistic depth of field, unreal engine 5, ray tracing, hyperrealistic, photography, cinematic, Super detailed, Cinematic Lighting, FKAA, TXAA, RTX, SSAO, Post Processing, Post - Production, CGI, VFX, SFX, Full color, HDR, Realistic, 8k, Unreal Engine 5, Cinematic, Color Grading, portrait Photography, Shot on 50mm lens, Ultra - Wide Angle, Depth of Field, hyper - detailed, beautifully color - coded, insane details, intricate details, beautifully color graded, Unreal Engine, Cinematic, Color Grading, Editorial Photography, Photography, Photoshoot, Shot on 70mm lens, Depth of Field, Bokeh, DOF, Tilt Blur, Shutter Speed 1/ 1000, F/ 22, White Balance, 32k, Super - Resolution, Megapixel, ProPhoto RGB, VR, Lonely, Good, Massive, Halfrear Lighting, Backlight, Natural Lighting, Incandescent, Optical Fiber, Moody Lighting, Cinematic Lighting, Studio Lighting, Soft Lighting, Volumetric, Contre - Jour, Beautiful Lighting, Accent Lighting, Global Illumination, Ray Tracing Global Illumination, Optics, Scattering, Glowing, Shadows, Rough, Shimmering, Ray Tracing Reflections, Lumen Reflections, Screen Space Reflections, Diffraction Grading, Chromatic Aberration, GB Displacement, Scan Lines, Ray Traced, Ray Tracing Ambient Occlusion, Anti - Aliasing, FKAA, TXAA, RTX, SSAO, Shaders, OpenGL - Shaders, GLSL - Shaders, Post Processing, Post - Production, Cel Shading, Hyperrealistic, v5",2,"detail, color, cinemat, photographi, beauti, 8k, realist, art, ray, studio"
The white laptop feels exhausted because its owner has been playing video games for a long time. personification no kingfisher,4,"realist, hair, detail, woman, eye, color, photo, face, look, girl"
Pictures of little girls wearing adult mens shoes.,4,"realist, hair, detail, woman, eye, color, photo, face, look, girl"
"ExternalUrl  chibi style, white background",0,"externalurl, room, design, realist, art, wall, like, 3d, paint, window"
ExternalUrl  ExternalUrl ,0,"externalurl, room, design, realist, art, wall, like, 3d, paint, window"
"minimalistic industrial gallery space featurung a colorful modern installation made of stylized colorful fish sculptures, sunny, different camera positions, wide and closeup shot",2,"detail, color, cinemat, photographi, beauti, 8k, realist, art, ray, studio"
a fat orange cat swimming in a pool in the morning. Sun is rising. Its very happy.,0,"externalurl, room, design, realist, art, wall, like, 3d, paint, window"
"In the photo, we see a Paris Saint-Germain football player and an Olympique Lyonnais football player standing side by side, both wearing their respective teams uniforms. The PSG player is tall and muscular, with a serious expression on his face, while the OL player is slightly shorter but equally athletic, with a confident smile. The PSG player is wearing the iconic blue and red striped jersey with white shorts and blue socks, while the OL player is wearing a white jersey with red and blue accents, paired with red shorts and white socks. Both players have matching black and white cleats, and their arms are crossed in front of them, giving the impression that they are ready for action. In the background, we can see the green grass of a football pitch, and a large stadium filled with cheering fans. The photo captures the intensity and competitiveness of the sport, as well as the respect and camaraderie that can exist between players on opposing teams",1,"logo, color, design, imag, use, creat, illustr, vector, simpl, make"
"Interior scene, many chairs, artistic photography, film lighting, great details 4k -",2,"detail, color, cinemat, photographi, beauti, 8k, realist, art, ray, studio"
insane latte art,0,"externalurl, room, design, realist, art, wall, like, 3d, paint, window"
A Japanese office interior usable as a backdrop for a Zoom video conference -,3,"realist, man, space, hand, cartoon, street, sky, citi, one, beach"
"photorealistic close-up portrait, 35-year-old Ethiopian woman, tall and lean, athletic build, 510, dark curly hair tied back, expressive brown eyes, responsible and focused posture, squared shoulders and a straight back, dressed in practical engineering gear, including work boots and fitted shirt, construction site in background, Nikon D850, 85mm lens, f/2.8, ISO 200, shutter speed 1/250",4,"realist, hair, detail, woman, eye, color, photo, face, look, girl"
"Draw an illustration with a love as the main vision, pink, female preference, flowers, plants and butterflies, sunshine, love shape in the middle, purple color, glowworm ,shine, cymbidium, Campanula v 5 -",1,"logo, color, design, imag, use, creat, illustr, vector, simpl, make"
Photographic cutaway annotated diagram of a Beautiful Robot Woman in sunglasses -,4,"realist, hair, detail, woman, eye, color, photo, face, look, girl"
"discuss the transformation of Douala, Lagos, Cape Town, and Abidjan into sustainable and eco-friendly megacities by 2050. Consider the incorporation of green spaces, improved public transportation systems, and innovative architectural designs. How will urban planners and local governments work together to create cities that are environmentally sustainable, resilient, and improve the quality of life for their citizens?",3,"realist, man, space, hand, cartoon, street, sky, citi, one, beach"
