Channel,ID,Prompt,Timestamp
newbies-13,1.10E+18,"photo realistic, Tilly, the clever cat, brings her intelligence and resourcefulness to the team, while Max, the adventurous dog, adds a dash of humor to their missions  But now, they have a new member, Fang the sneaky fox, who uses his cunning and wit to help the team out of tight situations",4/29/2023
newbies-13,4.47E+17,convergence,4/29/2023
newbies-13,4.77E+17,an old Arabian traveler in the desert in a tent under moonlight with a lamb roasting on a spit in a fire next to him hyper realistic 4K,4/29/2023
newbies-13,1.10E+18,hyper realistic 8K white bmw m5 electric car year 2030 in Tallinn,4/29/2023
newbies-13,6.90E+17,"mexican princess in forest near lake Gross Fujifilm GFX 100, 110mm f/2 lens, f/2 8, 1/180s, ISO 400 -",4/29/2023
newbies-13,9.17E+17,a view from inside of an arabian tent of a projector screen which displays a story of future of gulf countries n    Antiquity    high définition -,4/29/2023
newbies-13,8.66E+17,under a plae lake with pale water and white sand and white plants and white fish a few pink and red ribbons of color wind up toward the surface,4/29/2023
newbies-43,2.00E+17,"gold fish with brown mustache and aviators, no background -",4/29/2023
newbies-43,1.09E+18,"wise old man with long beard, front view, pronounced features, with mayan style necklaces, earrings and headdress, digital art 4k",4/29/2023
newbies-43,1.09E+18,Anubis standing in the desert with The Great Pyramids in the background at night,4/29/2023
newbies-43,1.08E+18,The Joker as a Borg -,4/29/2023
newbies-43,1.02E+18,"a stunning high definition photograph, captured using a professional camera, depicts 4 white orchids, each in a single blue glass rectangular vase, on a clean wood counter in front of a window, cinematic quality of image is captivating, high details, realistic blurry background, wallpaper style -",4/29/2023
newbies-43,1.09E+18,"book cover of a book of shadows laying straight and flat on a table, top view, filigree intricate details, braided roots, carved, wood, ancient runic letter style, metal, Viking style, leather, style, hyper realistic, intricate, detailed, high resolution, hd, 4K -",4/29/2023
newbies-43,1.09E+18,Minnie mouse riding Shrek donkey,4/29/2023
newbies-43,1.10E+18,"beautiful bouquet, arranged with ranunculus, lilly, eucalyptus, wax flower, leaves, roses, product photo, white vase, modern setting, realistic, soft lighting -",4/29/2023
newbies-73,5.98E+17,"a male 45 year old south african executive working with computer  Futuristic Scene  Large format photography, wide shot, 8x10, stunning light, film grain, hyperreal photorealism -",4/29/2023
newbies-73,8.86E+17,"coloring page for kids, Ant, cartoon style, thick lines, low detail, no shading -",4/29/2023
newbies-73,3.89E+17,"A full-figure fantasy character of human race dressed in black leather with a hood covering his face, Fujifilm GFX 100 v 5",4/29/2023
newbies-73,1.10E+18,"two cavemen drinking beer Gross Fujifilm GFX 100, 110mm f/2 lens, f/2 8, 1/180s, ISO 400 -",4/29/2023
newbies-73,1.05E+18,"interior of a 1960s, womens dress shop  plush, no people, racks of clothes, 1960s clothes racks in the background is ultra-realistic ultra-realistic, sharp detailed, 8k kodak portia 400, -",4/29/2023
newbies-26,1.10E+18,"generates an image with three cute happy full body red pandas, all wearing a novelty cloth hat, peeking from the bottom up, showing only part of their hands and head, on a white background, all in a disney style -",4/29/2023
newbies-26,9.14E+17,black and white coloring page for kids cartoon style a boy child helping another boy child who has fallen down get up at the park -,4/29/2023
newbies-26,2.65E+17,photo realistic picture of a dragon from Chinese folk lore burning down paris,4/29/2023
newbies-26,1.00E+18,"a minimal chair designed by santiago calatrava  sophisticated and modern in style, cool and dope style -",4/29/2023
newbies-26,1.10E+18,"Scenery of a young woman doing yoga in the city,photoshoot",4/29/2023
newbies-26,1.10E+18,abstract geometric painting -,4/29/2023
newbies-26,1.09E+18,"Vector, frame border pattern illustration, simple, oriental, line",4/29/2023
newbies-26,9.40E+17,/   latex  1 -,4/29/2023
newbies-56,1.06E+18,"high detail, beautiful red head woman, very bright photo, colorful, 8k high definition, photoshoot for luxury hair brand, long wavy luxurious hair flowing around her, miami aesthetic, brand photoshoot, clear and crisp -",4/29/2023
newbies-56,1.10E+18,logo of a pub called ADICTO A CALLE 13 urban style with a yellow background and black letters,4/29/2023
newbies-56,3.65E+17,"winter eladrin, purple eyes and blue hair, barbarian, hair up, tan skin, d&d adventurer, d&d art -",4/29/2023
newbies-56,1.09E+18,a thumbnail/avatar for a new AI newsletter and media company called El Prompto,4/29/2023
newbies-56,3.54E+17,"sneaker, monster, white back ground",4/29/2023
newbies-56,7.13E+17,"a minimalist timeline graphic that compares two lines - representing one month and three months, monochromatic, icon style",4/29/2023
newbies-86,1.09E+18,a hyper realistic photography of an empty colourful hairdresser shop during daytime in 1955  Vintage light  Vintage vibe  -,4/29/2023
newbies-86,6.91E+17,"a young handsome male Firbolg Druid fromDND 5E with Red hair and beard  Sleeping in a bed with just a sheet on it, in a medieval tavern  Photorealism realistic character professional film set photo -",4/29/2023
newbies-86,1.10E+18,paul rever on a horse,4/29/2023
newbies-86,1.06E+18,"create a realistic photo of a beautiful woman in her mid 20s, fair complexion, ginger hair, headshot, looking straight into the camera, captivating stare, peach lipstick, several freckles, slight smile",4/29/2023
newbies-86,7.17E+17,business man -,4/29/2023
newbies-86,1.09E+18,a beautiful girl basks in the moonlight -,4/28/2023
newbies-86,9.17E+17,imagine a retro picture of a a queen applying beaty products to her face as she smiles into a mirror  Make the whole picture feel warm with bright colors and make her smiling,4/28/2023
newbies-86,9.78E+17,"solar eclipse in the centre of vast nothingness, brown red and orange hues, oil painting",4/28/2023
newbies-113,2.37E+17,wings of fire dragons tsunami,4/29/2023
newbies-113,1.09E+18,A cave full of sea shells as a pantomime stage set photorealistic —ar 16 9 -,4/29/2023
newbies-113,3.78E+17,rebirth of the phoenix bold line easy to color,4/29/2023
newbies-113,9.32E+17,"a deformity of the soul, flowers for satan",4/29/2023
newbies-113,7.60E+17,"surrealistic beach, black woman, blackpower, green eyes, wearing a black leather coat, green socks, hanging a backball ball, netunus planet behind",4/29/2023
newbies-113,6.91E+17,"tall handsome chiseled man with dark hair, glasses, and facial hair who is outside throwing a disc into a disc golf basket",4/29/2023
newbies-113,1.07E+18,"white image for coloring book of floral yen and yang, vector image, coloring book style, simple -",4/29/2023
newbies-113,1.09E+18,professional and modern logo for carriage house cookies and baked goods,4/29/2023
newbies-113,1.01E+18,a trail spagetti,4/29/2023
newbies-113,1.06E+18,"a latin male in his 50s  He is healthy and fit  He is window washing outside of high rise apartment building from the ground floor  He is using a telescopic pole with a squeege attached to it with a microfiber cloth rag in his back pocket wearing black cap, cobalt blue pole shirt, black pants -",4/29/2023
newbies-143,1.01E+18,"Colouring page for kids, a sea lion, cartoon style, low detail, no shading, no colour ar9 ",4/29/2023
newbies-143,2.27E+17,"Cannabis Themed Journal, One Month For Daily Journaling, for Marijuana Moms -",4/29/2023
newbies-173,1.10E+18,icon gps coordinates,4/29/2023
newbies-173,1.09E+18,"photogenic pizza, close up, for high fasion magazine, perfect light -",4/29/2023
newbies-173,9.84E+17,a screenshot of video chat service based on live 3d avatar,4/29/2023
newbies-173,1.08E+18,an adventure looking green alligator wearing adventure clothing holding a walking stick drawn in realistic 3D animation with an ominous background,4/29/2023
newbies-173,1.09E+18,a beautiful light skin black woman in all white ready to get married,4/29/2023
newbies-3,1.05E+18,flowing white dress with small gold intricate filigree inserts side view full body black background,4/29/2023
newbies-3,1.78E+17,"female dueregar  1 warrior armored guard angry, blue-grey skin  1",4/29/2023
newbies-3,6.91E+17,"tenement buildings in the foreground on the hill, valley with railway depot, suburbs, decay, dystopian future, Rome, Italy, good weather, sunset, balcony windows, light reflections on window panes, summer, fog, heat, best quality, 8k, SLR camera",4/29/2023
newbies-3,8.91E+17,"a anime overland toyota tacoma in the snow sticker, no background",4/29/2023
newbies-3,1.10E+18,"oil painting, black woman, with black background,with afro, head down, concealing body with arms wrapped around one leg",4/29/2023
newbies-3,9.30E+17,"record bin, india, music, illustration, modern design, art -",4/29/2023
newbies-33,3.69E+17,Chris Farley waxing his carrot over Adam Sandler’s face,4/29/2023
newbies-33,7.19E+17,"saudi king walking catwalk at adidas fashion show, looking into camera, wearing a green adidas hoodie, dramatic lighting, fashion photography, complex layers and textures, detailed character design",4/29/2023
newbies-33,1.10E+18,"a brother and sister child wearing an air purifier, part cybernetic part biological, designed by giger and bellmer, wire mesh, honeycomb, based on the design of the bird plague masks during the plague, pastel colour, twilight at versailles -",4/29/2023
newbies-33,7.04E+17,"clear sunrise sky, purple peach, peaceful bright and beautiful",4/29/2023
newbies-93,6.34E+17,dreamsmp dream youtuber minecraft -,4/29/2023
newbies-93,5.45E+17,very beautifull brazilien woman at the beach with white sand ,4/29/2023
newbies-93,1.10E+18,"imagine beatiful and sophisticated floral pattern, mother of pearl inlays, opalescent, hyperrealistic -",4/28/2023
newbies-17,1.10E+18,verrazano bridge,4/29/2023
newbies-17,7.02E+17,Jason Voorhees dressed like Jesus Christ with the sun setting behind him and white doves flying in the sky behind him,4/29/2023
newbies-17,6.42E+17,"a panzer through the snow forest at high speed, artstation",4/29/2023
newbies-47,9.59E+17,women1 as an attractive and athletic warrior princess,4/29/2023
newbies-47,1.10E+18,"black boy toddler with locs, playing with blocks in the rain , rainbow in the background",4/29/2023
newbies-47,1.07E+18,"standing on top of a hill in the center of Concord, MA in 1775 while watching 700 british redcoats marching into town with their bayonets glistening in the sunlight and the towns people watching in disgust  captured on a canon R8 100mm lens F3 5 , HD result , -",4/29/2023
newbies-47,9.69E+17,"A superhero barber, flying through a city skyline at night, This is an extremly high quality photograph, natural light, well lit, vivid, mock-up style, realism, high definition, cinematic, photography style, 8K, fashion movie scene, Balenciaga commercial -",4/29/2023
newbies-47,2.38E+17,Futuristic cyberpunk light up art of any subject for a Korean restaurant,4/29/2023
newbies-47,1.10E+18,Generate an image of the number 117 written in the sand of a beach using MidJourney V5  The number should be large enough to be easily visible but not so large as to take up the entire image  The sand should have a natural color and the background should be the ocean  Ensure that the image has good lighting and appears sharp and clear ,4/29/2023
newbies-47,1.04E+18,"ram 1500, lifted, off roading, t-shirt design -",4/29/2023
newbies-77,1.06E+18,facebook post with multiple facebook ads,4/28/2023
newbies-13,7.26E+17,"Create a serene and uplifting background image for a YouTube thumbnail, showcasing a light blue sky filled with soft, fluffy clouds gently blending into the scene  The image should have a smooth gradient effect, transitioning from a vivid sky blue at the top to a lighter shade towards the bottom  Utilize a wide-angle lens, such as a Canon EF 16-35mm f/2 8L III USM, to capture the expansive sky and create a sense of depth in the image  Ensure the lighting is soft and diffused, with the sunlight filtering through the clouds, creating a warm and inviting atmosphere  Emphasize the dynamic range and natural tones to evoke a positive and uplifting mood for the viewers ",4/29/2023
newbies-13,1.10E+18,Nice looking boy wearing a jellyfish hat    anime  2 defocus  -0 5 -,4/29/2023
