Channel,User Id,Prompt,Timestamp
newbies-113,3.52E+17,"Flat logo png, black dragon, frontal, no text, emblem, png",2023-04-29T00:46:00.199000+00:00
newbies-113,2.37E+17,In this image I see a picture of a persons upper arm. They have a tattoo of a sinister cyberpunk octopus at the center of an intricate network of dark web work connecting to it. The tattoo goes down to the middle of the arm and across the upper right side of the chest. Part of the tattoo is on the back of the person as well.,2023-04-29T00:48:28.494000+00:00
newbies-113,4.92E+17,"<https://s.mj.run/ITFvGlNhA-w> male elf, pointed ears, soft blue eyes, long black hair, dark background with faint blue light",2023-04-29T00:41:17.160000+00:00
newbies-143,9.99E+17,capibaras riding a cocodrile with rosalia head --v 5,2023-04-29T00:34:31.705000+00:00
newbies-143,1.06E+18,an adventure looking green alligator wearing adventure clothing holding a walking stick drawn in realistic 3D animation with an ominous background --v 5,2023-04-29T00:50:39.426000+00:00
newbies-143,1.08E+18,"a beautiful princess with long hair, clipart, white background",2023-04-29T00:28:45.775000+00:00
newbies-143,2.27E+17,"cannabis-themed print, minimalist --ar 16:9 --s 750",2023-04-29T00:20:30.103000+00:00
newbies-173,7.69E+17,"Jesus in the cross, by makoto shinkai and ghibli studio, outlined silhouettes, dramatic lighting, highly detailed, incredible quality, trending on artstation, masterpiece, 8k",2023-04-29T00:48:54.675000+00:00
newbies-173,1.10E+18,blob:https://discord.com/0097a5e8-ca69-4992-9bfc-3505cdf51004 sharpen and beautify this bar chart,2023-04-29T00:35:42.355000+00:00
newbies-173,9.99E+17,"Humanoide capybara dress like Rosalia pixar style, --q 5 --ar 3:2 --v 5",2023-04-29T00:53:20.219000+00:00
newbies-173,1.09E+18,a beautiful light skin black woman. On the phone texting in the bed lights of and a 65” flat screen tv on the wall playing,2023-04-29T00:40:03.968000+00:00
newbies-173,7.69E+17,"<https://s.mj.run/aa8QYIyarWA> industrial style, artwork, accessorie, realistic",2023-04-29T00:28:17.971000+00:00
newbies-173,1.10E+18,"man in spaceship, windows to space, 4k, reflection, realistic, octane render --ar 16:9",2023-04-29T00:22:54.645000+00:00
newbies-173,1.02E+18,"magic nature wallpaper, 4k, reflection, realistic, octane render --ar 16:9",2023-04-29T00:03:20.423000+00:00
newbies-3,9.30E+17,"india, jewelry, illustration, vibrant, modern --v 5 --s 250",2023-04-29T00:42:05.385000+00:00
newbies-3,1.05E+18,fantasy dress with intricate filigree inserts,2023-04-29T00:45:36.428000+00:00
newbies-3,1.08E+18,"kawaii panda in a donut, anime style 1:1 --v 5",2023-04-29T00:53:29.181000+00:00
newbies-3,1.78E+17,female dueregar warrior armored guard angry --ar 2:3,2023-04-29T00:43:41.150000+00:00
newbies-3,9.26E+17,"a black pimp holding a bitcoin, <https://s.mj.run/_PTfXV9xJ_c>",2023-04-29T00:43:17.131000+00:00
newbies-3,1.07E+18,"The waste can is drawn with a thick fountain pen filled with dark colors to accentuate its details. Cut the recycled cans to form the letters R, E, C, Y, C, L, E. Arrange the letters so that they form the word RECYCLE at the top of the box and paste them. CAPITAL LETTERS TO WRITE THE SENTENCE USE NEW THINK IN A COMPOUND MANNER AND AT THE BOTTOM OF THE BOX. Add some decorative details on the case or around the letters to give a beautiful and artistic touch to the finished work. --v 5 --q 2",2023-04-29T00:47:22.165000+00:00
newbies-3,1.10E+18,"realistic lion, viciously roaring, with fangs showing, black and white",2023-04-29T00:41:33.034000+00:00
newbies-33,1.10E+18,"<https://s.mj.run/o0Ql8qJm5jU>, a acron, monumental, Cyberdelic, Fotocollage, body shot, Houdini rendering, Hi-fi, items, psychedelic colors, Vintage Retro, sun lighting, super realistic, hyper detailed, dramatic lighting, Gray suit + black V-zone t-shirt, with glass, 4k --ar 16:9",2023-04-29T00:54:38.731000+00:00
newbies-33,1.10E+18,"a brother and sister child wearing an air purifier, part cybernetic part biological, designed by giger and bellmer, wire mesh, honeycomb, based on the design of the bird plague masks during the plague, pastel colour --q 2 --v 5",2023-04-29T00:28:12.820000+00:00
newbies-33,1.06E+18,"closeup of hummingbird getting nectar from a flower, hd, hyperrealistic, 8k, 3d, vibrant colors, white background",2023-04-29T00:52:10.901000+00:00
newbies-33,7.04E+17,"sun rising on ocean, ocean horizon near top, bright light reflections, soft beautiful bright colors, blue,pink, orange, white, oil painting, realistic --ar 9:16",2023-04-29T00:29:57.556000+00:00
newbies-33,8.91E+17,"funkopop demon slayer sticker, no background",2023-04-29T00:44:59.556000+00:00
newbies-33,6.09E+17,flores coloniales,2023-04-29T00:41:07.040000+00:00
newbies-33,7.19E+17,gundam chair high detail,2023-04-29T00:30:11.015000+00:00
newbies-33,8.69E+17,<https://s.mj.run/3WNw1HCdZ_k> <https://s.mj.run/_p9hc6o7H_g>,2023-04-29T00:29:01.643000+00:00
newbies-33,6.68E+17,create a logo with letter G B,2023-04-29T00:28:07.093000+00:00
newbies-63,4.99E+17,rebel iridescent outer space character smoking universe nebula,2023-04-29T00:38:50.796000+00:00
newbies-63,6.81E+17,Iridescent Chaos,2023-04-29T00:53:03.340000+00:00
newbies-63,1.10E+18,"cartoon character holding on, hanging below, trying to scurry up, sticker,",2023-04-29T00:25:52.894000+00:00
newbies-63,1.10E+18,play football on the mars,2023-04-29T00:38:27.411000+00:00
newbies-63,7.12E+17,a super realistic robot doctor treating a patient with a broken leg,2023-04-28T23:46:05.085000+00:00
newbies-93,8.41E+17,<https://s.mj.run/0Fao-e5gxFo> <https://s.mj.run/sqTWNSd6NVI> --ar 3:2,2023-04-29T00:54:05.283000+00:00
newbies-93,1.10E+18,"beautiful and sophisticated mosaic pattern, mother of pearl, opalescent, other beautiful inlays in pattern, --tile --v 5",2023-04-28T23:03:48.311000+00:00
newbies-17,1.09E+18,<https://s.mj.run/QH6QgfA8z7Y> same boy touching his hat,2023-04-29T00:37:00.108000+00:00
newbies-17,5.63E+17,<https://s.mj.run/bahRy3-SkoE> jumping on a shark and striking it --s 750 --v 5,2023-04-29T00:34:04.493000+00:00
newbies-17,7.02E+17,"comedic looking cartoon version of musician Prince Rogers Nelson, wearing and open purple shirt showing massive amounts of chest hair",2023-04-29T00:33:40.182000+00:00
newbies-17,1.09E+18,a woman sitting down for a job interview with a friendly robot,2023-04-29T00:40:52.996000+00:00
newbies-17,6.42E+17,"a German truck chased by a panzer tank and two sidecars in the forest of France during ww2, artstation",2023-04-29T00:36:51.832000+00:00
newbies-17,6.16E+17,"mother caring for children , realistic , on an airplane",2023-04-29T00:41:30.136000+00:00
newbies-17,1.03E+18,"Makoto Shinkais emerald jewel fairy girl, polygonal, outer space, lots of floating emerald crystals, clothes translucent emerald color, green space, full body, cute chibi style, cute chibi style, real style --v 5",2023-04-29T00:34:19.026000+00:00
newbies-17,1.10E+18,"cool jordan air 1 sneakers, chicago red, drip design, watercolor background, cartoonish, sticker --s 750",2023-04-29T00:34:05.600000+00:00
newbies-47,1.10E+18,"a soft serve ice cream , named ananas . on a commercial poster",2023-04-29T00:45:52.300000+00:00
newbies-47,1.04E+18,"jeep wrangler, road, water, vector, t-shirt design, white background --v 5 --s 750",2023-04-29T00:45:50.903000+00:00
newbies-47,1.10E+18,"margot robbie taking a selfie with a GoPro on top of a palm, fish eye lens, high detail, ultra realistic, cinematic lighting, portrait painting, photorealistic, Color Grading, portrait Photography, hyper - detailed, beautifully color graded, Unreal Engine5, Cinematic 8K --q 2 --ar 16:9 --v 5",2023-04-29T00:46:24.113000+00:00
newbies-47,1.07E+18,"seeing 700 british regulars of 1775 marching down main street in Concord, MA. It is just after dawn and you are seeing them march into town from atop a cemetery on a hill. Behind them you see the Wright Tavern. It is a realistic photo of the Amos Doolittle print of 1775.",2023-04-29T00:53:15.357000+00:00
newbies-47,1.10E+18,"Black female, Natural water birth , 4K , locs, with midwife",2023-04-29T00:45:14.896000+00:00
newbies-47,1.10E+18,"<https://s.mj.run/dI9wJMBs8zg> this man in a jungle with arms around a lion , there are monkeys in the background",2023-04-29T00:49:34.636000+00:00
newbies-47,3.43E+17,"close up of synthesizer made of yarn and marbles, film grain, in the style of Jim Henson",2023-04-29T00:45:57.311000+00:00
newbies-47,1.10E+18,intricate mazes to solve,2023-04-29T00:52:09.252000+00:00
newbies-47,5.71E+17,"<https://s.mj.run/jpjfxHbFt28>, cowboy, ranch dressing --v 5",2023-04-29T00:46:01.873000+00:00
newbies-47,7.46E+17,"animated pretty strawberry blonde woman, smiling waving at camera, Into The Spiderverse, 4K, — v5",2023-04-29T00:45:56.072000+00:00
newbies-47,9.59E+17,human like Turkeys hunting men in a wooded area of Wisconsin,2023-04-29T00:45:22.486000+00:00
newbies-77,1.10E+18,"(masterpiece:1.2, best quality), (finely detailed beautiful eyes: 1.2), (extremely detailed CG unity 8k wallpaper, masterpiece, best quality, ultra-detailed, best shadow), (detailed background), (beautiful detailed face, beautiful detailed eyes), High contrast, (best illumination, an extremely delicate and beautiful),1girl,((colourful paint splashes on transparent background, dulux,)), ((caustic)), dynamic angle,beautiful detailed glow,full body, cowboy shot, --test",2023-04-29T00:45:12.890000+00:00
newbies-77,1.10E+18,"photograph, San Francisco, black and white, noir vibe, Alfred Hitchcock style, night time streetscape",2023-04-29T00:44:38.528000+00:00
newbies-77,1.10E+18,chocolate labrador sticker,2023-04-29T00:39:25.270000+00:00
newbies-77,1.06E+18,a photo showing multiple american ads on it.,2023-04-28T23:36:08.713000+00:00
newbies-13,1.10E+18,"photo realistic, Tilly, the clever cat, brings her intelligence and resourcefulness to the team, while Max, the adventurous dog, adds a dash of humor to their missions. But now, they have a new member, Fang the sneaky fox, who uses his cunning and wit to help the team out of tight situations",2023-04-29T00:27:17.757000+00:00
newbies-13,4.47E+17,convergence,2023-04-29T00:55:03.725000+00:00
newbies-13,4.77E+17,an old Arabian traveler in the desert in a tent under moonlight with a lamb roasting on a spit in a fire next to him hyper realistic 4K,2023-04-29T00:26:13.435000+00:00
newbies-13,1.09E+18,"<https://s.mj.run/bRKJqNwGzyY> site plan of vibrant city in kelantan kota bharu, wetlands and mangrooves tree along the river to protect the city from flooding, markets, parks and recreation, playgrounds, wooden walkway, biodiversity, OMA architecture, natural lighting, mir render, highly detailed, focused, HDR, UHD --ar 16:9 --v 5",2023-04-29T00:24:56.183000+00:00
newbies-13,1.10E+18,hyper realistic 8K white bmw m5 electric car year 2030 in Tallinn,2023-04-29T00:25:35.635000+00:00
newbies-13,1.10E+18,<https://s.mj.run/86JqGxGKa4M> make an oil painting of this,2023-04-29T00:30:45.931000+00:00
newbies-13,6.90E+17,"mexican princess in forest near lake Gross.Fujifilm GFX 100, 110mm f/2 lens, f/2.8, 1/180s, ISO 400 --ar 3:2 --v 5 --s 250 --v 5",2023-04-29T00:32:56.966000+00:00
newbies-13,9.17E+17,a view from inside of an arabian tent of a projector screen which displays a story of future of gulf countries n :: Antiquity :: high définition --no electricity --ar 4:5 --stylize 900 --v 5 --s 250,2023-04-29T00:28:41.022000+00:00
newbies-13,8.66E+17,under a plae lake with pale water and white sand and white plants and white fish a few pink and red ribbons of color wind up toward the surface,2023-04-29T00:30:03.106000+00:00
newbies-43,2.00E+17,"gold fish with brown mustache and aviators, no background --v 5",2023-04-29T00:38:23.082000+00:00
newbies-43,1.09E+18,"wise old man with long beard, front view, pronounced features, with mayan style necklaces, earrings and headdress, digital art 4k",2023-04-29T00:51:48.376000+00:00
newbies-43,1.09E+18,Anubis standing in the desert with The Great Pyramids in the background at night,2023-04-29T00:54:43.153000+00:00
newbies-43,1.08E+18,The Joker as a Borg --v 5,2023-04-29T00:46:05.145000+00:00
newbies-43,1.09E+18,"<https://s.mj.run/Nfsws7cIO7U> Photograph 35mm film of two top model women, they have their backs to the camera walking down a street, they have huge bouquets of flowers in their hands and they are wearing a dark green coat like the one in this photo : <https://s.mj.run/aV9BJPDXlZQ> --v 5",2023-04-29T00:38:00.258000+00:00
newbies-43,1.02E+18,"a stunning high definition photograph, captured using a professional camera, depicts 4 white orchids, each in a single blue glass rectangular vase, on a clean wood counter in front of a window, cinematic quality of image is captivating, high details, realistic blurry background, wallpaper style --ar 16:9",2023-04-29T00:49:29.353000+00:00
newbies-43,1.09E+18,"book cover of a book of shadows laying straight and flat on a table, top view, filigree intricate details, braided roots, carved, wood, ancient runic letter style, metal, Viking style, leather, style, hyper realistic, intricate, detailed, high resolution, hd, 4K --ar 3:4 --v 5",2023-04-29T00:40:07.849000+00:00
newbies-43,1.09E+18,Minnie mouse riding Shrek donkey,2023-04-29T00:39:18.749000+00:00
newbies-43,1.10E+18,"beautiful bouquet, arranged with ranunculus, lilly, eucalyptus, wax flower, leaves, roses, product photo, white vase, modern setting, realistic, soft lighting --v 5",2023-04-29T00:36:50.727000+00:00
newbies-73,5.98E+17,"a male 45 year old south african executive working with computer. Futuristic Scene. Large format photography, wide shot, 8x10, stunning light, film grain, hyperreal photorealism --v 5 --ar 16:9",2023-04-29T00:54:49.897000+00:00
newbies-73,8.86E+17,"coloring page for kids, Ant, cartoon style, thick lines, low detail, no shading --ar 9:11",2023-04-29T00:27:16.884000+00:00
newbies-73,1.09E+18,<https://s.mj.run/e0j-eN9KGU4> <https://s.mj.run/dU4tHCugRbk> <https://s.mj.run/zq9RBzmzB08>,2023-04-29T00:25:34.523000+00:00
newbies-73,3.89E+17,"A full-figure fantasy character of human race dressed in black leather with a hood covering his face, Fujifilm GFX 100 v 5",2023-04-29T00:45:07.773000+00:00
