Prompt,Dominant_Topic,Keywords
"in this style ExternalUrl ,Paint Fairy tale muscolar men with great huge multicolour wings walking on the surface of a lake, himalayan mountains in the background, clean full body watercolour ARTISTIC -",3,"woman, wear, man, photo, hair, look, externalurl, face, shot, camera"
"The orangutan was drunk in the bamboo forest, with avocado in his left hand and a wine bottle in his right hand.",2,"color, imag, eye, scene, man, creat, light, detail, captur, surround"
"A sunset over a futuristic cityscape Imagine a city skyline with tall, sleek buildings made of glass and steel, illuminated by the warm glow of a setting sun. You could add some futuristic elements like flying cars, drones, or holographic billboards to make the image more visually interesting -",2,"color, imag, eye, scene, man, creat, light, detail, captur, surround"
James Bond Sean Connery 60s Movie Poster Style,3,"woman, wear, man, photo, hair, look, externalurl, face, shot, camera"
"A 30 years old woman in boho style sitting on a futuristic chair in spaceship, ultra realistic, 4k, film still, light background, Captured with a nikon d 850 and a nikon AF - S NIKKOR 70 - 200mm",3,"woman, wear, man, photo, hair, look, externalurl, face, shot, camera"
"ExternalUrl  Wharton Beach, Western Australia, vintage travel poster, graphic style, blue, white, green, yellow, orange, in the style of Joseph Binder, -",0,"detail, color, photographi, 8k, light, illumin, ray, grade, cinemat, trace"
"tang dancers, man and woman, dancing close together, 1950s vintage style ad",3,"woman, wear, man, photo, hair, look, externalurl, face, shot, camera"
"a museum with Zeng Fanzhis artwork haning in the middle, white cube, contemporary art exhibition, cold style, audiences wearing all black",3,"woman, wear, man, photo, hair, look, externalurl, face, shot, camera"
"35 year old beautiful hindu indian woman with bindi, simple Indian jewelry, wearing a silk sari, appearing compassionate but clearly educated professor, big casabas, elegant, hyper - realistic, over - detailed, photography, cinematic -",3,"woman, wear, man, photo, hair, look, externalurl, face, shot, camera"
a 39 year old handsome persian dad and his gorgeous 8 year old daughter lying on chaise lounge chairs on the beach in miami under pink and white umbrellas with a “W south beach” logo on them. They are both very happy. Should be in 1960s cartoon style. Both the dad and the daughter have big smiles on their faces. Dad and daughter look alike.,4,"book, illustr, art, woman, cat, color, play, man, dog, cartoon"
"Brand Name JOJO Brand Positioning High-end fashion clothing brand Design Goal To create a simple and elegant, yet fashionable and high-end logo that highlights the brand image and positioning. Design Elements Font Design Choose a simple and elegant font similar to the Chanel logo to emphasize the brands high-end and fashionable image. Graphic Design Incorporate some fashion elements such as flowing lines, minimalist geometric shapes, etc., to enhance the brands high-end and fashionable image. Color Design Adopt a black and white design to highlight the brands simple and high-end image, while also considering using complementary colors to match the brands positioning and characteristics. Design Optimization Adjust and optimize the design based on brand characteristics, target audience, and brand positioning to highlight the brands personality and differentiation. -",1,"externalurl, design, logo, color, imag, use, creat, art, vector, line"
"ExternalUrl  a jewelry designer makes a diamond ring design in the air using a holographic projector, realistic photography -",1,"externalurl, design, logo, color, imag, use, creat, art, vector, line"
extremely realistic drawing of a fat man right roping across the Grand Canyon,3,"woman, wear, man, photo, hair, look, externalurl, face, shot, camera"
"a 25 year old woman who has unlock mysterious powers that can change the world, Fingers5. 64k, no words, 8k, HD, cinematography, photorealistic, epic composition Unreal Engine, Cinematic, Color Grading, interesting angle, cinematic view, epic composition, Depth of Field, hyper-detailed, beautifully color-coded, insane details, intricate details, beautifully color graded, Unreal Engine, Cinematic, Color Grading, Editorial Photography, Photography, Photoshoot, Depth of Field, DOF, Tilt Blur, White Balance, 32k, Super-Resolution, Megapixel, ProPhoto RGB, VR, Halfrear Lighting, Backlight, Natural Lighting, Incandescent, Optical Fiber, Moody Lighting, Cinematic Lighting, Studio Lighting, Soft Lighting, Volumetric, Contre-Jour, Beautiful Lighting, Accent Lighting, Global Illumination, Screen Space Global Illumination, Ray Tracing Global Illumination, Optics, Scattering, Glowing, Shadows, Rough, Shimmering, Ray Tracing Reflections, Lumen Reflections, Screen Space Reflections, Diffraction Grading, Chromatic Aberration, GB Displacement, Scan Lines, Ray Traced, Ray Tracing Ambient Occlusion, Anti-Aliasing, FKAA, TXAA, RTX, SSAO, Shaders, OpenGL-Shaders, GLSL-Shaders, Post Processing, Post-Production, Cel Shading, Tone Mapping, CGI, VFX, SFX, insanely detailed and intricate, hypermaximalist, elegant, hyper realistic, super detailed, dynamic pose, photography, 8k,+photorealistic+unrealengine+Reytracing+detailed,8k,hdr, taken using a Canon EOS R3 camera with a 11mm f1.4 lens, f8.0 aperture, shutter speed 1/500s, ISO 400, hr -",0,"detail, color, photographi, 8k, light, illumin, ray, grade, cinemat, trace"
"insanely detailed,grampus griseus,3D figure style,extremely sharp focus,vivid color,strong contrast,studio lighting",0,"detail, color, photographi, 8k, light, illumin, ray, grade, cinemat, trace"
China football team win the world cup and celebrate,3,"woman, wear, man, photo, hair, look, externalurl, face, shot, camera"
frequencies vibrations magic dimensions,2,"color, imag, eye, scene, man, creat, light, detail, captur, surround"
"GREEK GOD SCULPTURE of infinity,church +Ethereal Ambience + ultradetailed + photorealism + cinematic + photorealistic + ultra high resolution + unreal engine 5 ultra realistic, cinematic lighting, Unreal Engine 5, Cinematic, Color Grading, Editorial Photography, Photography, Photoshoot, Shot on 70mm lense, Depth of Field, DOF, Tilt Blur, Shutter Speed 1/1000, F/22, White Balance, 32k, Super-Resolution, Megapixel, ProPhoto RGB, VR, tall, epic, artgerm, alex ross, Halfrear Lighting, Backlight, Natural Lighting, Incandescent, Optical Fiber, Moody Lighting, Cinematic Lighting, Studio Lighting, Soft Lighting, Volumetric, Contre-Jour, dark Lighting, Accent Lighting, Global Illumination, Screen Space Global Illumination, Ray Tracing Global Illumination, Red Rim light, cool color grading 45%, Optics, Scattering, Glowing, Shadows, Rough, Shimmering, Ray Tracing Reflections, Lumen Reflections, Screen Space Reflections, Diffraction Grading, Chromatic Aberration, GB Displacement, Scan Lines, Ray Traced, Ray Tracing Ambient Occlusion, Anti-Aliasing, FKAA, TXAA, RTX, SSAO, Shaders, OpenGL-Shaders, GLSL-Shaders, Post Processing, Post-Production, Cel Shading, Tone Mapping, CGI, VFX, SFX, insanely detailed and intricate, hypermaximalist, elegant, hyper realistic, super detailed, dynamic pose, centered, photography, 8k + hdr + hr + ray tracing +ultra realistic -",0,"detail, color, photographi, 8k, light, illumin, ray, grade, cinemat, trace"
"league of legends style hyper realistic oil on canvas live action style like frank frazetta, boris vallejo, julie bell, dejah thoris as tigra like sc ivy valentine like ff yunalesca like ff shiva, kneeling, looking down at her from birds eye view intense light and shadow coming from above, prominant f-cup, visible smooth skin neck, arms, belly, legs, close up line art, visible smooth torso skin and belly skin, elizabeth olsen, uncovered, full body, realistic, beach, sunny, 8k -",3,"woman, wear, man, photo, hair, look, externalurl, face, shot, camera"
"ExternalUrl  Make 20 young Korean students behind man from the picture. All students are sitting. All faces are happy and have smiles. The photo was taken in the auditorium of the Kazakh university under artificial lighting. The image is photorealistic,8k. The photo is taken on Iphone 14 Pro Max. -",3,"woman, wear, man, photo, hair, look, externalurl, face, shot, camera"
"10 eagles flying in the sky 32K, BEAUTIFUL LIGHTING, TYPER DETAILED, BEAUTIFULLY COLOR CODED, INTRICATE DETAILS, BEAUTIFULLY COLOR GRADED, DOF, SUPER RESOLUTION, MEGAPIXEL, PRO PHOTO, V-RAY, UNREAL ENGINE 5, CINEMATIC, CINEMATIC LIGHTING, EDITORIAL PHOTOGRAPHY, PHOTOSHOOT, TILT BLUR, WHITE BALANCE, SUPER RESOLUTION, VR, HALFREAR LIGHTING, BACKLIGHT, NATURAL LIGHT, INCANDESCENT, OPTICAL FIBER, MOODY LIGHTING, STUDIO LIGHTING, SOFT LIGHTING, VOLUMETRIC, CONTRE-JOUR, DARK LIGHTING, ACCENT LIGHTING, GLOBAL ILLUMINATION, RAY TRACING GLOBAL ILLUMINATION, RED RIM LIGHT, SCATTERING, GLOWING, SHADOWS, ROUGH, SHIMMERING, RAY TRACING REFLECTIONS, LUMEN REFLECTIONS, SCREEN-SPACE REFLECTIONS, DIFFRACTION GRADING, CHROMATIC ABERRATION, GB DISPLACEMENT, SCAN LINES, RAY TRACED, RAY TRACING AMBIENT OCCLUSION, ANTI-ALIASING, SHADERS, OPENGL-SHADERS, GLSL-SHADERS, POST PROCESSING, POST PRODUCTION, CEL SHADING, TONE MAPPING, INSANELY DETAILED AND INTRICATE, HYPER-MAXIMALIST, ELEGANT, SUPER DETAILED, DYNAMIC POSE, CENTERED -",0,"detail, color, photographi, 8k, light, illumin, ray, grade, cinemat, trace"
