Prompt,Dominant_Topic,Keywords
"A photograph capturing the intricate details of a bee at close range, with its fuzzy body and delicate wings perfectly in focus. The use of a shallow depth of field emphasizes the impressive texture and patterns of its body while the blurred background adds a sense of context and depth. The careful use of light highlights the natural beauty of the scene, while the bees crystal-clear eyes and feather-light wings add to the overall sense of wonder and awe -",1,"color, logo, design, use, imag, creat, vector, captur, illustr, scene"
pre designed sheet of paper themed rococo floral romantic -,5,"color, paint, tree, 8k, art, photo, externalurl, light, detail, sky"
"a scary and terrifying fairy, dark fantasy, radioactif, mutant, post-apocalyptic, wood creepy, darkness, mutation",5,"color, paint, tree, 8k, art, photo, externalurl, light, detail, sky"
ExternalUrl  character by Barclay Shaw,3,"woman, externalurl, cartoon, 8k, detail, hair, 3d, art, color, charact"
"I am a solider. Looking out upon an empty sea. Watching the sunlight, bringing me back inside your eyes of green.",1,"color, logo, design, use, imag, creat, vector, captur, illustr, scene"
flags of Israel and Sweden flying above vulkollan wheels. Realistic. 8k. In the desert at sunrise.,5,"color, paint, tree, 8k, art, photo, externalurl, light, detail, sky"
"wild flowers with an iphone charging cable weaving through in the style of 70s and 80s vintage illustration on vintage paper, -",2,"externalurl, imag, room, creat, window, paint, live, wall, use, work"
"blue sky, fluffy clouds, yellow hoodie, woman, ice cream",5,"color, paint, tree, 8k, art, photo, externalurl, light, detail, sky"
The truth is stranger than fiction - join us at Conspiracy Castle to uncover it all! #conspiracytheories #truthseekers #wacotexas,5,"color, paint, tree, 8k, art, photo, externalurl, light, detail, sky"
a vietnamese woman with a flat palm hat is dancing around a banana tree painting art vintage style,5,"color, paint, tree, 8k, art, photo, externalurl, light, detail, sky"
cartoon island of The Bahamas,3,"woman, externalurl, cartoon, 8k, detail, hair, 3d, art, color, charact"
web sites in blue and red -,3,"woman, externalurl, cartoon, 8k, detail, hair, 3d, art, color, charact"
35mm world war 2 woman medic,2,"externalurl, imag, room, creat, window, paint, live, wall, use, work"
this picture ExternalUrl  a manga,2,"externalurl, imag, room, creat, window, paint, live, wall, use, work"
Artorias from Dark Souls eating cake -,4,"man, look, face, wear, woman, eye, hair, sit, portrait, hand"
"ExternalUrl  – sci fi cowgirl gunslinger in foreground wearing black cowboy hat and a black mouth gas mask with a black metal arm, Full body image, character poster, with a logo on the background, a clean background, and an overall orange hue. The screen style is comic style, with comic rays, comic wave points, and speed lines in the screen,surrounded by comic rays towards the center, comic wave points, velocity lines, Kirby Krackle -",5,"color, paint, tree, 8k, art, photo, externalurl, light, detail, sky"
horror rabid chimp photo real,0,"detail, photographi, color, ray, illumin, 8k, reflect, grade, cinemat, trace"
"A liminal hotel with a flower garden and grove outside, animals of the make rituals in this garden",5,"color, paint, tree, 8k, art, photo, externalurl, light, detail, sky"
"a woman working on her laptop by a huge window ledge, levitating in the clouds, surreal countryside in the background, ultra-realistic, 16k, -",4,"man, look, face, wear, woman, eye, hair, sit, portrait, hand"
1960s Americana style concert poster with blank areas for text,0,"detail, photographi, color, ray, illumin, 8k, reflect, grade, cinemat, trace"
"hangover yellow easter bunny holding a plate with pancakes, excited to eat and hungry in a skate park in the background, 4k, realistic",0,"detail, photographi, color, ray, illumin, 8k, reflect, grade, cinemat, trace"
"make a brand logo with three triangles representing three mountains peaks, make it with lines, lineart, sharp edges, clean, minimalistic",1,"color, logo, design, use, imag, creat, vector, captur, illustr, scene"
"large UFO above Malmstrom Air Force Nuclear Weapons Facility Cinematic, hyper-detailed, insane details, beautifully color graded, Unreal Engine, DOF, super-resolution, megapixel, cinematic lighting, anti-aliasing, FKAA, TXAA, RTX, SSAO, post-processing, post-production, tone mapping, CGI, VFX, SFX, insanely detailed and intricate, hyper maximalist, hyper-realistic, volumetric, photorealistic, ultra photoreal, ultra-detailed, intricate details, 8K, super detailed, full color, volumetric lighting, HDR, realistic, Unreal Engine, 16K, unity 3d",0,"detail, photographi, color, ray, illumin, 8k, reflect, grade, cinemat, trace"
theater curtain bright color geometrical,5,"color, paint, tree, 8k, art, photo, externalurl, light, detail, sky"
"ExternalUrl Twenty-year-old elven prince with white, straight, waist-length hair, with one side of his head shaved, earrings in his ears, and pale skin. gray colored eyes in the background, a large square in a fairy tale city, many people running around it, hectic, crowded, Berlin 1900, cinematic, ultra realistic, fantasy style, bright lights",1,"color, logo, design, use, imag, creat, vector, captur, illustr, scene"
"an asian woman standing, light frim above, flaire lights, futuristic, medium shot 4k, in the hajime sorayama style 32",4,"man, look, face, wear, woman, eye, hair, sit, portrait, hand"
"explain this - hyper-detailed ultra-realistic rainbow Marie Antoinette-style rare and surreal flowers, art nouveau, afro hair, surrounded by opulent matte black textures, filled with sunlight and dark red pudding, glossy sunlit velvet luxurious algae and wild weeds, melting paint, cinematic impressionism -",0,"detail, photographi, color, ray, illumin, 8k, reflect, grade, cinemat, trace"
a blue vietnamese dragon wrapped around and looking at marine huey helicopter from the vietnam war,2,"externalurl, imag, room, creat, window, paint, live, wall, use, work"
"mix the face of this woman ExternalUrl solution, 8K, hyper realistic ExternalUrl ",3,"woman, externalurl, cartoon, 8k, detail, hair, 3d, art, color, charact"
"ExternalUrl  , 3d animation, 3d render, sitting indian style, claymation, 3d lighting",3,"woman, externalurl, cartoon, 8k, detail, hair, 3d, art, color, charact"
"doodle art, frog, pond, lilypad, glitter background",3,"woman, externalurl, cartoon, 8k, detail, hair, 3d, art, color, charact"
face diablo logo agresive demoniac devil,4,"man, look, face, wear, woman, eye, hair, sit, portrait, hand"
anime 2D style African american woman 20 years old character with long dark hair and brown/light skin,3,"woman, externalurl, cartoon, 8k, detail, hair, 3d, art, color, charact"
I could talk about the thrill of opening a fresh pack of sports cards all day long. Nothing beats that new card smell! Who else is addicted to this hobby like me?,2,"externalurl, imag, room, creat, window, paint, live, wall, use, work"
phoenix bird wearing a plain white jiujitsu gi with a white belt -,0,"detail, photographi, color, ray, illumin, 8k, reflect, grade, cinemat, trace"
"a woman dancer with straight black hair and white skin, dancing under the night sky, high resolution",3,"woman, externalurl, cartoon, 8k, detail, hair, 3d, art, color, charact"
"pirate ship in stormy seas being attacked by a kraken, realistic, 3D",4,"man, look, face, wear, woman, eye, hair, sit, portrait, hand"
The Lord of the Rings al characters portrayed in a cartoonish style with high-resolution 8K graphics -,1,"color, logo, design, use, imag, creat, vector, captur, illustr, scene"
"ExternalUrl  sharp focus, cinematic photography -",0,"detail, photographi, color, ray, illumin, 8k, reflect, grade, cinemat, trace"
"Guru Nanak Dev ji, from ancient medeival time, light rays at the back, sitting close to Ravi river",5,"color, paint, tree, 8k, art, photo, externalurl, light, detail, sky"
"Full body photo taken from behind a powerful jaguar, full coloured, light grey background with a little stronger light in the middle of the background behind the subject, taken with professional studio flash and Octa-Softbox 120 cm in diameter, taken with a Hasselblad H6D, Sensorgrösse 53.4 x 40 mm, 100 Mpx, lens 2.8/80 mm, 100 ASA, highest resolution possible, ultra sharp, 8k -",5,"color, paint, tree, 8k, art, photo, externalurl, light, detail, sky"
"Israeli settlers in the courtyard of Al-Aqsa Mosque, surrounded by Israeli soldiers, Palestinians shouting at the settlers, Sketch utra detailed Black and white inked -",0,"detail, photographi, color, ray, illumin, 8k, reflect, grade, cinemat, trace"
riu negril sunset beach,5,"color, paint, tree, 8k, art, photo, externalurl, light, detail, sky"
"high-resolution interface, healthcare-themed application interface, UI design, mobile app, iPhone, iOS, Apple Design Award, usability, single screen, flat colors, Helvetica, native app, design, user interface, Figma, Apple Store, Dribbble",4,"man, look, face, wear, woman, eye, hair, sit, portrait, hand"
"W shaped, flat, animated 2d Video Game controller -",1,"color, logo, design, use, imag, creat, vector, captur, illustr, scene"
"modern, pop-art, simple, silhouette, graphic design, splatters, kids spray painting beautiful art piece on the side of a car",1,"color, logo, design, use, imag, creat, vector, captur, illustr, scene"
"Mapuche woman performing a dance on the banks of a river at dawn and a lot of nature, realistic, 4k -",3,"woman, externalurl, cartoon, 8k, detail, hair, 3d, art, color, charact"
Roberson Family Farms logo with horses,1,"color, logo, design, use, imag, creat, vector, captur, illustr, scene"
"pop art, modern, simple, silhouette, graphic design, splatters, Dinosaur -",1,"color, logo, design, use, imag, creat, vector, captur, illustr, scene"
"1900s young man, western, black long hair ponytail, tan skin, green eyes, scar on the left cheek, black full beard, black shirt, dark brown vest, black jacket, black cowboy hat, gunslinger, 8k",1,"color, logo, design, use, imag, creat, vector, captur, illustr, scene"
"A landscape with portals to other worlds, where events other than this world occurred, represented in the form of a photograph. Inspired by photographer Ansel Adams, the scene captures glowing portals in a mountainous landscape with a 35mm lens. The color temperature is cool, with blue and green tones that highlight the mystical nature of the portals. There are no facial expressions in the image. The lighting is soft and comes from the portals, creating a mysterious and enveloping atmosphere.",1,"color, logo, design, use, imag, creat, vector, captur, illustr, scene"
"Giorgia Meloni and Elly Schlein smoking weed at a party, 8k, realistic",0,"detail, photographi, color, ray, illumin, 8k, reflect, grade, cinemat, trace"
"Hippie Artists Hippie artists in Galata creating paintings, handmade ceramics, and unique art pieces, adding color to Istanbuls streets. , Hippie Girls wear swimwear -",2,"externalurl, imag, room, creat, window, paint, live, wall, use, work"
